Date,Serial number,Sequence code,Name,Order,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Subgenus,Species,Subspecies,Sex,Adult/Larvae,Latitude,Longitude,Elevation,Locality,Environment,Collector
2021/8/15,21081503-3,,Aulacocheilus (Aulacocheilus) uncusifer,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,,,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Perenniporia ochroleuca,___(Guan Jie Phang)
2021/8/15,21081503-4,Msp2(ERO-0036),Micrencaustes (Micrencaustes) navicularis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Micrencaustes,Micrencaustes,navicularis,,_,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Ganoderma sp.,___(Guan Jie Phang)
2021/8/15,21081503-5,Msp3,Micrencaustes (Micrencaustes) navicularis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Micrencaustes,Micrencaustes,navicularis,,_,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Ganoderma sp.,___(Guan Jie Phang)
2021/8/15,21081503-6,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-7,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-8,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-9,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-10,Ah03-1,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,_,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-11,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-12,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-13,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/15,21081503-14,,Aulacocheilus (Aulacocheilus) luniferus helleri,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Aulacocheilus,Aulacocheilus,luniferus,helleri,,Adult,24.937175,121.500553,284,"Xindian District, New Taipei City",Trametes sp.,___(Guan Jie Phang)
2021/8/16,21081611-1(0),Csp11-1,Tritomini sp. 2,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,,,,_,Adult,24.141656,121.191972,1258,"Ren'ai Township, Nantou County",Polyporus sp.,___(Guan Jie Phang)
2021/8/16,21081611-2(0),Csp11-3,Tritomini sp. 2,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,,,,_,Adult,24.141656,121.191972,1258,"Ren'ai Township, Nantou County",Polyporus sp.,___(Guan Jie Phang)
2021/8/16,21081611-3(0),Csp11-2,Tritomini sp. 3,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,,,,_,Adult,24.141656,121.191972,1258,"Ren'ai Township, Nantou County",Polyporus sp.,___(Guan Jie Phang)
2021/8/16,21081611-4(1),,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-5(1),,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-6(1),,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-7(1),Tsp11-2,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-8(1),Tsp11-3,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,_,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-9(1),Tsp11-4,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Pseudotritoma,,,,_,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-10(1),Tsp11-5,Pseudotritoma kirishimensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,_,Adult,24.142078,121.191539,1291,"Ren'ai Township, Nantou County",Oligoporus s. l.,___&___(Guan Jie Phang&Zong-Yu Shen)
2021/8/16,21081611-11,Ec11-2,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,_,Adult,24.074525,121.036692,1150,"Ren'ai Township, Nantou County",Ganoderma sp.,___&___(Fang-Shuo Hu & Martin Fik‡_ek)
2021/8/17,21081711-1,,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,,,,Larva,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trichaptum sp.,___(Guan Jie Phang)
2021/8/17,21081711-2(0),,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,,,,Larva,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/17,21081711-3(0),,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adult,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/17,21081711-4(0),,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adult,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/17,21081711-5(0),,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adult,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/17,21081714-8(1),??,Episcapha (Ephicaspa) yunnanensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,yunnanensis,,,Adult,22.733211,120.30962,34,"Nanzih District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-9(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-10(1),Esp14-8,Episcapha (Ephicaspa) yunnanensis,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,yunnanensis,,,Adult,22.733211,120.30962,34,"Nanzih District, Kaohsiung City",Irpex laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-11(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-12(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-13(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-14(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-15(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-16(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081715-20,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-21,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-22,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-23,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-24,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-25,,Tritoma (Tritoma) fasciata,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,Tritoma,Tritoma,fasciata,,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-26,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-27,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-28,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-29,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-30,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-31,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-32,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-33,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-34,Ef15-11,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,_,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-35,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-36,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-37,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-38,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-39,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-40,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-41,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081715-42(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Pupa,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081715-43,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.242177,120.843664,454,"Shizi Township, Pingtung County",,___(Shu-Ping Wu)
2021/8/17,21081714-44(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-45(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-46(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-47(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-48(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-49(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-50(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081714-51(1),,Episcapha sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,,,,,Adult,22.733211,120.30962,34,"Qiaotou District, Kaohsiung City",Iperx laceratus,___(Chun-Zhu Huang)
2021/8/17,21081711-52(0),Et11-2,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/17,21081711-53(0),,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adults(14),24.050358,121.214236,2020,"Ren'ai Township, Nantou County",Trametes versicolor,___(Guan Jie Phang)
2021/8/18,21081803-3,Mt03-5(ERO-0037),Micrencaustes (Mimencaustes) taiwana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Micrencaustes,Mimencaustes,taiwana,,_,Adult,24.955037,121.534545,59,"Xindian District, New Taipei City",,Janus Olajuan Boediman
2021/8/21,21082118-1,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-2,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-3,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-4,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-5,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-6,,Episcapha (Ephicaspa) asahinai asahinai,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Ephicaspa,asahinai,asahinai,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-7,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-8,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-9,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-10,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-11,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-12,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/21,21082118-13,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,23.070139,121.125483,1578,"Haiduan Township, Taitung County",,___(Shu-Ping Wu)
2021/8/22,21082218-1(0),,Triplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,,Adult,23.136899,121.129002,421,"Haiduan Township, Taitung County",Pleurotus sp.,___(Yuan-Teng Wang)
2021/8/22,21082218-2(0),,Triplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,,Adult,23.136899,121.129002,421,"Haiduan Township, Taitung County",Pleurotus sp.,___(Yuan-Teng Wang)
2021/8/26,21082618-1(0),,Triplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,,Adult,23.216469,121.019405,1758,"Haiduan Township, Taitung County",Pleurotus sp.,___(Guan Jie Phang)
2021/8/26,21082618-2(0),,Triplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,,Adult,23.216469,121.019405,1758,"Haiduan Township, Taitung County",Pleurotus sp.,___(Guan Jie Phang)
2021/8/26,21082618-3(0),,Triplax sp. 1,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Tritomini,,,,,,,Larva,23.244686,120.986911,2253,"Haiduan Township, Taitung County",Pleurotus sp.,___(Guan Jie Phang)
2021/8/27,21082708-1,Et08-10,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,_,Adult,24.233085,120.959633,1841,"Heping District, Taichung City",Ganorderma sp.,___
2021/8/28,21082802-1,Ec02-6,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,,Adult,25.162168,121.500911,520,"Beitou District, Taipei City",Ganoderma sp.,Janus Olajuan Boediman
2021/8/28,21082802-2,Ec02-7,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,,Adult,25.172517,121.499698,824,"Tamsui District, New Taipei City",,Janus Olajuan Boediman
2021/8/28,21082815-3,Ec15-1,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,_,Adult,22.41072,120.753258,1510,"Chunri Township, Pingtung County",,___
2021/8/31,21083106-1,,Episcapha (Psiloscapha) takasagona,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Psiloscapha,takasagona,,,Adult,24.577815,121.40694,1706,"Jianshi Township, Hsinchu County",,___(Shu-Ping Wu)
2021/9/8,21090818-4,,Episcapha (Episcapha) flavofasciata cheni,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Megalodacnini,,Episcapha,Episcapha,flavofasciata,cheni,,Adult,22.805754,121.035475,835,"Beinan Township, Taitung County",,___(Shu-Ping Wu)
2021/9/13,21091308-1,Ec08-2,Encaustes cruenta formosana,Coleoptera,Erotyloidea,Erotylidae,Erotylinae,Encaustini,,Encaustes,,cruenta,formosana,,Adult,24.051201,120.780184,309,"Wufeng District, Taichung City",,___(Chia-Chien Hung)
